,time,open,high,low,close,tick_volume,spread,real_volume
30509,2018-03-09 20:00:00,106.813,106.869,106.786,106.853,4004,1,0
30510,2018-03-09 21:00:00,106.852,106.882,106.755,106.765,3147,1,0
30511,2018-03-09 22:00:00,106.765,106.899,106.677,106.811,5403,1,0
30512,2018-03-09 23:00:00,106.818,106.827,106.759,106.806,1705,1,0
30513,2018-03-12 00:00:00,106.753,106.956,106.716,106.939,2761,0,0
30514,2018-03-12 01:00:00,106.94,106.97,106.88,106.901,3664,1,0
30515,2018-03-12 02:00:00,106.899,106.967,106.846,106.924,6820,1,0
30516,2018-03-12 03:00:00,106.924,106.971,106.559,106.58,10043,1,0
30517,2018-03-12 04:00:00,106.583,106.636,106.508,106.579,7434,1,0
30518,2018-03-12 05:00:00,106.58,106.644,106.579,106.622,4380,1,0
30519,2018-03-12 06:00:00,106.624,106.631,106.354,106.404,5663,1,0
30520,2018-03-12 07:00:00,106.403,106.671,106.37,106.635,7456,1,0
30521,2018-03-12 08:00:00,106.635,106.731,106.611,106.635,4512,1,0
30522,2018-03-12 09:00:00,106.635,106.68,106.523,106.576,6406,1,0
30523,2018-03-12 10:00:00,106.576,106.597,106.458,106.546,6065,1,0
30524,2018-03-12 11:00:00,106.547,106.557,106.473,106.542,3365,1,0
30525,2018-03-12 12:00:00,106.543,106.596,106.531,106.561,2828,1,0
30526,2018-03-12 13:00:00,106.562,106.624,106.495,106.62,3717,1,0
30527,2018-03-12 14:00:00,106.62,106.646,106.581,106.6,5126,1,0
30528,2018-03-12 15:00:00,106.601,106.607,106.491,106.521,4689,1,0
30529,2018-03-12 16:00:00,106.522,106.581,106.421,106.423,6539,1,0
30530,2018-03-12 17:00:00,106.423,106.528,106.416,106.517,7187,1,0
30531,2018-03-12 18:00:00,106.524,106.587,106.501,106.547,4660,1,0
30532,2018-03-12 19:00:00,106.551,106.568,106.467,106.533,3357,1,0
30533,2018-03-12 20:00:00,106.534,106.54,106.315,106.36,4355,1,0
30534,2018-03-12 21:00:00,106.361,106.426,106.319,106.356,3428,1,0
30535,2018-03-12 22:00:00,106.355,106.419,106.314,106.406,1583,1,0
30536,2018-03-12 23:00:00,106.405,106.44,106.399,106.438,8727,1,0
30537,2018-03-13 00:00:00,106.438,106.468,106.39,106.405,1972,1,0
30538,2018-03-13 01:00:00,106.405,106.405,106.259,106.291,2513,1,0
30539,2018-03-13 02:00:00,106.291,106.38,106.253,106.314,7056,1,0
30540,2018-03-13 03:00:00,106.313,106.397,106.31,106.368,5038,1,0
30541,2018-03-13 04:00:00,106.368,106.435,106.34,106.42,2710,1,0
30542,2018-03-13 05:00:00,106.419,106.576,106.411,106.551,4032,1,0
30543,2018-03-13 06:00:00,106.551,106.805,106.549,106.771,7118,1,0
30544,2018-03-13 07:00:00,106.77,106.844,106.709,106.777,4799,1,0
30545,2018-03-13 08:00:00,106.777,106.898,106.722,106.871,4145,1,0
30546,2018-03-13 09:00:00,106.871,106.988,106.83,106.969,5884,1,0
30547,2018-03-13 10:00:00,106.97,107.031,106.886,106.924,5483,1,0
30548,2018-03-13 11:00:00,106.924,107.222,106.92,107.146,6638,1,0
30549,2018-03-13 12:00:00,107.147,107.207,107.141,107.196,3886,1,0
30550,2018-03-13 13:00:00,107.196,107.277,107.16,107.188,3985,1,0
30551,2018-03-13 14:00:00,107.187,107.292,106.706,106.957,15380,1,0
30552,2018-03-13 15:00:00,106.956,106.963,106.816,106.901,11512,1,0
30553,2018-03-13 16:00:00,106.902,107.119,106.816,106.875,12118,1,0
30554,2018-03-13 17:00:00,106.875,106.888,106.571,106.628,12630,1,0
30555,2018-03-13 18:00:00,106.628,106.666,106.479,106.601,10339,1,0
30556,2018-03-13 19:00:00,106.601,106.718,106.578,106.614,5954,1,0
30557,2018-03-13 20:00:00,106.614,106.672,106.565,106.611,5689,1,0
30558,2018-03-13 21:00:00,106.614,106.679,106.459,106.534,7135,1,0
30559,2018-03-13 22:00:00,106.534,106.598,106.533,106.568,1747,1,0
30560,2018-03-13 23:00:00,106.567,106.604,106.434,106.459,7689,1,0
30561,2018-03-14 00:00:00,106.457,106.495,106.392,106.495,2722,1,0
30562,2018-03-14 01:00:00,106.495,106.533,106.451,106.526,2279,1,0
30563,2018-03-14 02:00:00,106.528,106.746,106.528,106.678,7358,1,0
30564,2018-03-14 03:00:00,106.678,106.72,106.495,106.524,5635,1,0
30565,2018-03-14 04:00:00,106.524,106.546,106.412,106.414,4923,1,0
30566,2018-03-14 05:00:00,106.414,106.53,106.393,106.454,5285,1,0
30567,2018-03-14 06:00:00,106.454,106.533,106.41,106.518,4521,1,0
30568,2018-03-14 07:00:00,106.517,106.544,106.381,106.46,4716,1,0
30569,2018-03-14 08:00:00,106.46,106.574,106.46,106.501,3946,1,0
30570,2018-03-14 09:00:00,106.502,106.611,106.472,106.596,5237,1,0
30571,2018-03-14 10:00:00,106.596,106.716,106.561,106.587,8176,1,0
30572,2018-03-14 11:00:00,106.588,106.598,106.493,106.568,4337,1,0
30573,2018-03-14 12:00:00,106.568,106.614,106.48,106.493,3059,1,0
30574,2018-03-14 13:00:00,106.493,106.539,106.395,106.447,3545,1,0
30575,2018-03-14 14:00:00,106.446,106.579,106.315,106.56,9002,1,0
30576,2018-03-14 15:00:00,106.559,106.588,106.441,106.483,7612,1,0
30577,2018-03-14 16:00:00,106.482,106.547,106.35,106.373,10193,1,0
30578,2018-03-14 17:00:00,106.373,106.395,106.063,106.165,13358,1,0
30579,2018-03-14 18:00:00,106.165,106.29,106.064,106.257,13070,1,0
30580,2018-03-14 19:00:00,106.257,106.37,106.173,106.334,6877,1,0
30581,2018-03-14 20:00:00,106.335,106.385,106.217,106.258,7280,1,0
30582,2018-03-14 21:00:00,106.257,106.296,106.167,106.256,9111,1,0
30583,2018-03-14 22:00:00,106.255,106.328,106.251,106.318,1804,1,0
30584,2018-03-14 23:00:00,106.29,106.336,106.28,106.313,5801,1,0
30585,2018-03-15 00:00:00,106.313,106.356,106.295,106.316,2529,1,0
30586,2018-03-15 01:00:00,106.315,106.315,106.11,106.161,3723,1,0
30587,2018-03-15 02:00:00,106.161,106.175,105.853,105.864,11417,1,0
30588,2018-03-15 03:00:00,105.865,105.943,105.824,105.927,10429,1,0
30589,2018-03-15 04:00:00,105.926,106.079,105.873,106.001,5957,1,0
30590,2018-03-15 05:00:00,106.003,106.045,105.927,106.026,3975,1,0
30591,2018-03-15 06:00:00,106.025,106.036,105.949,105.976,2600,1,0
30592,2018-03-15 07:00:00,105.976,105.981,105.783,105.929,6092,1,0
30593,2018-03-15 08:00:00,105.928,106.063,105.926,106.048,4289,1,0
30594,2018-03-15 09:00:00,106.049,106.137,106.039,106.081,5796,1,0
30595,2018-03-15 10:00:00,106.081,106.176,106.019,106.067,5163,1,0
30596,2018-03-15 11:00:00,106.067,106.087,105.892,105.944,6187,1,0
30597,2018-03-15 12:00:00,105.945,105.947,105.84,105.904,6312,1,0
30598,2018-03-15 13:00:00,105.904,106.014,105.873,105.984,4873,1,0
30599,2018-03-15 14:00:00,105.983,106.088,105.922,105.997,7675,1,0
30600,2018-03-15 15:00:00,105.995,106.081,105.908,105.912,7565,1,0
30601,2018-03-15 16:00:00,105.911,106.014,105.867,106.014,10768,1,0
30602,2018-03-15 17:00:00,106.015,106.162,106.006,106.065,9951,1,0
30603,2018-03-15 18:00:00,106.069,106.246,106.03,106.214,7034,1,0
30604,2018-03-15 19:00:00,106.213,106.299,105.955,105.99,6772,1,0
30605,2018-03-15 20:00:00,105.99,106.261,105.934,106.238,7020,1,0
30606,2018-03-15 21:00:00,106.236,106.284,106.175,106.265,5013,1,0
30607,2018-03-15 22:00:00,106.266,106.412,106.248,106.326,2866,1,0
30608,2018-03-15 23:00:00,106.308,106.376,106.238,106.336,10408,1,0
30609,2018-03-16 00:00:00,106.339,106.352,106.284,106.285,9399,1,0
30610,2018-03-16 01:00:00,106.287,106.363,106.276,106.309,1895,1,0
30611,2018-03-16 02:00:00,106.311,106.333,106.179,106.197,5995,1,0
30612,2018-03-16 03:00:00,106.198,106.204,105.933,105.996,14279,1,0
30613,2018-03-16 04:00:00,105.997,106.04,105.881,105.931,5242,1,0
30614,2018-03-16 05:00:00,105.931,106.002,105.85,105.894,4467,1,0
30615,2018-03-16 06:00:00,105.892,105.921,105.845,105.885,3992,1,0
30616,2018-03-16 07:00:00,105.886,105.965,105.872,105.88,3912,1,0
30617,2018-03-16 08:00:00,105.882,106.003,105.864,105.95,3637,1,0
30618,2018-03-16 09:00:00,105.95,105.975,105.643,105.654,7394,1,0
30619,2018-03-16 10:00:00,105.654,105.811,105.653,105.796,5063,1,0
30620,2018-03-16 11:00:00,105.795,105.81,105.656,105.712,3799,1,0
